"alpha","alpha_ax","beta","beta_ax","lambda","theta.might","theta.probably","theta.certainly"
6.02942392604019,108.766971570695,6.22766238416477,78.6181275401756,5.51199820169154,0.210310550403049,0.531389544787982,0.972684010679526
6.55224680479714,38.0195702391001,6.72056300777903,27.9797307993894,5.44135664798763,0.236887986774183,0.525836741680769,0.975776527358622
6.52905136112569,134.417563645124,6.48748570472014,97.3883341211744,5.3830917945377,0.211621160743697,0.514871686326117,0.9866104919923
6.13655096555876,55.5032868596013,6.06869912122528,40.9438809121115,5.35335679007659,0.200216561311045,0.53532647147507,0.96784985229277
6.01344221515697,41.1999491393169,5.99814170283481,29.5599240356233,5.60623565072518,0.217531411605221,0.524982759140427,0.996332185414076
5.779735039549,63.3258419241738,5.83699534666923,46.5444169599346,5.30559375668359,0.212735666116746,0.522754180536548,0.978688503511016
6.31563447628947,96.8953630835852,6.15092188636246,69.7134960832124,5.47448654803487,0.220834088042693,0.513699277047631,0.977466001678584
5.82941934583781,48.6333216904131,5.8513317344468,35.0645961355874,5.49418869858862,0.200963578086369,0.530920138983118,0.986618565236366
6.7714164769104,58.1095999509396,6.75703585631893,43.0317619489632,5.46893105061549,0.218506858079571,0.529777374243107,0.975012006937139
6.00725107878988,49.9820497039291,5.90524417789637,35.5672253943711,5.38674777489839,0.202717797238754,0.508946210432424,0.986148857977045
5.80063321827502,60.288683096832,5.90203448505276,43.5583802725428,5.40595016813387,0.204641709496907,0.511449640337104,0.980346669850855
6.03420263203001,36.9719734710884,5.95398864861791,27.0406108010298,5.31400813307595,0.202265979195315,0.528158725093749,0.986796580228279
6.50353927382784,35.8981999749642,6.5602025717422,26.6037941006229,5.37235917507625,0.217435849233197,0.528809227309338,0.975110377275893
6.05691708207494,61.0220948197212,6.15767950573868,44.6256857531481,5.49192095218487,0.210618738835467,0.530396625419504,0.969490080490121
5.98840587791439,99.8314626807749,6.11797926610827,70.5271310131667,5.35353126407835,0.204182965713514,0.529221892299312,0.949686054533936
6.1313922169744,73.8385659022329,6.1033832012611,54.218788775435,5.52207019731482,0.20540153733568,0.527341792376296,0.9724746977386
6.34854674618597,46.8234990032695,6.22057322847935,33.5923389593603,5.34404189198708,0.22302054769758,0.537457500714101,0.981627760510463
6.72736963098176,44.1658454501313,6.68097295115186,31.6209246337444,5.28097633768522,0.219196618412813,0.533833544268088,0.973250395899959
6.23781892972134,58.6809432350422,6.17007258075301,43.4868116711348,5.45780956960334,0.200428514406821,0.531482977084732,0.964860080830346
6.33344226087356,58.4296159285271,6.51747390110194,41.6627418299229,5.54307947277503,0.236766060261561,0.524825871606024,0.9693987969409
6.09356175182724,47.7250268398895,6.02829380656739,34.3851260667986,5.19747619027769,0.22653262746389,0.517106756783068,0.969125669811516
5.83817302066633,64.6210858338026,5.91625272175119,48.3449631864645,5.37733244424032,0.212128969837949,0.514432694710062,0.986118376692615
6.21898138138141,82.2140852447941,6.24754381846479,59.9336399230386,5.38812363851517,0.206525824272057,0.51702090275385,0.968869413222899
7.41516283691317,94.6845681212452,7.4681576389315,69.0741190389557,5.42839934657042,0.205580978250478,0.526648184161461,0.974718363477297
5.97304764436528,50.3443803677692,5.90336594176848,37.5433755929796,5.36439463660137,0.219079941743516,0.536987100388558,0.973812761920362
5.3864796537183,43.6799984684228,5.49101377245794,31.9675825312276,5.42359263601542,0.211370835001975,0.534661781982688,0.977632797676446
6.72803741706684,85.0140517685014,6.73122631139459,62.6390476983772,5.54367522164626,0.214736409990911,0.537305748636812,0.979682350379263
6.42032255703789,78.2442152690142,6.38199561616529,58.104348279735,5.46032922040974,0.223263672427446,0.512146188393932,0.986309713755648
6.01155284913031,54.8400796868068,6.0030179414857,40.2627389014799,5.26338414835398,0.203401861711724,0.529182327969597,0.97307682205775
6.43673664134638,66.9593903717244,6.52631661295995,48.2249606830815,5.48952515033239,0.20540136515654,0.540793113943435,0.971005651492389
6.38296673920094,141.393438406644,6.41581350582494,103.300235956177,5.46897881094127,0.216682399681135,0.527751726884989,0.981402594382926
5.54491195534658,41.527030323808,5.64166158009037,30.2316901825376,5.54684708376406,0.21244056436579,0.523140926690959,0.976356076340361
6.27126430152444,86.7604107605619,6.283163089474,63.5384365038864,5.44732925201527,0.209211649635169,0.539544105192415,0.984375595070141
6.58644559119379,45.6415189324281,6.56236421668817,33.9562095649251,5.36586667342194,0.202170195022572,0.533444242587056,0.986508878160387
6.04344524798249,81.9694854650629,6.0442663287747,59.4081603005392,5.46065180889636,0.201130308854438,0.535159867622929,0.99466228160031
5.83954166381517,96.8092696425023,5.82059127033535,68.9775880473445,5.3741104787018,0.22128101318064,0.525405638613057,0.972938453769714
6.3135292058086,39.2453017675653,6.44299785738405,29.0918102571512,5.28631570642525,0.20469134885552,0.521537171414307,0.969763721518523
6.82501360903286,72.9249730949536,6.84267695224901,53.9497950279067,5.53843357269834,0.214592348536691,0.50366764704138,0.976569003135156
6.28759695196971,39.0243557074844,6.23775831439755,28.2189768435858,5.20045905182667,0.208609620456459,0.548133959508397,0.973741316704639
6.66733390343701,35.6491703600236,6.67280798806764,25.4137592201861,5.32935437883349,0.221387680241645,0.542546943756907,0.977013645875471
6.55376599867787,31.4071072537732,6.67037986283395,23.1884548815565,5.30056055515296,0.210812346579825,0.52525792221879,0.968674657522774
6.26294126585342,66.1147359986031,6.25872656636591,48.1456471384324,5.38345054794687,0.211675191144458,0.537082083533919,0.980996447272087
6.0106828072911,111.979385244449,5.88367495930817,81.6717231424259,5.26358162168527,0.213963904345111,0.537516080862856,0.984040073099572
6.53658595144221,134.530187425366,6.43321784411279,98.4092570832003,5.31168825220494,0.225488191970301,0.537396885132812,0.986511896661258
6.02020490806973,59.3947560295029,5.97838002514171,42.4176841522939,5.4873644686466,0.234284593654237,0.531490024322136,0.976184086141181
6.21478197206349,62.9053652305299,6.23097749442722,46.4352345050444,5.42564190309144,0.20160043923631,0.532619064153121,0.975632489535241
6.4015659168598,98.9948850401453,6.61517598313857,69.5920293318166,5.42884801456398,0.204499229899443,0.502336389100022,0.975722279339466
5.97323851618144,47.9950630573237,6.11511596124587,35.5368910332556,5.40237429521251,0.211355356257516,0.527411177330193,0.981909934436074
6.6166453351515,72.214014873168,6.66997360504119,53.0796557020865,5.55289641532021,0.208722049840884,0.531455920395347,0.979593046379072
5.89497801545663,62.4187155609404,6.07580649127828,45.6821347019223,5.50303931120577,0.20712301490003,0.513342849219991,0.983838898119404
6.50435217463786,55.3184368532328,6.77207336847892,39.9106485221283,5.58456411914171,0.207907038105133,0.529115816715746,0.984734959678134
5.90055233127495,79.8114277322348,5.98351569431673,59.8271559731179,5.25953608487773,0.233889579096242,0.532860943221574,0.985775395488063
6.10819378540283,71.1922848617298,6.09769142089641,50.1466540208558,5.45761231611357,0.218922109760357,0.533112639452687,0.97429815342557
6.21007327872533,57.7467192938378,6.5189284272893,41.4291963276204,5.51946942536528,0.20579059200452,0.531006378758297,0.984120892316822
5.8412511670085,53.2187392932995,5.97337703415889,40.0513256150854,5.51147754294216,0.207364705252487,0.515528550875957,0.974797841267716
6.75559125881872,73.0422920922118,6.93027833946614,52.6872659079156,5.18863498911254,0.201150707132,0.526116535567106,0.969263396573916
6.28118228009424,33.0184951533317,6.51060722374359,23.5494232776654,5.24948506521305,0.200032404280496,0.516989343440394,0.972664357474176
5.89882918916398,46.2375589741079,5.97031830019908,34.0380044453596,5.61057522645691,0.204179227570201,0.533437405219897,0.973039813667726
6.37734645128179,40.7673783336223,6.43051638664024,28.7799384231295,5.61574748844813,0.215128720581792,0.530826649523605,0.985674690676436
6.59024516949323,54.8608177380789,6.55792977421765,40.1103697038553,5.49952163334632,0.221590658618502,0.514358293984288,0.973117736706726
6.46700786752832,69.3306682044575,6.57990854530542,51.0857244055287,5.40542752406711,0.208296809904627,0.53092555642138,0.98599167489274
6.00682058711486,65.5517589773732,5.92797051930898,48.9082594115599,5.53156952435769,0.208128718353008,0.538208863110847,0.972928275184056
6.13681174200077,54.5009808676052,6.17505773738079,39.5075281750663,5.51118342582129,0.212255366657211,0.510379724694142,0.965352516940884
6.31134362387103,67.2539188364385,6.19614524283814,47.9070019903636,5.47485463553605,0.21887577511666,0.534621892235581,0.974330742191634
5.82396651619845,60.1284190887931,5.82620275236261,43.9899195984324,5.55798775003515,0.214642369801782,0.534634085643151,0.986641287328224
6.64490029301808,85.2319164847952,6.69894101189989,62.9253138494439,5.65609286363825,0.214698483082247,0.527342356422622,0.964964752440997
6.18945615233267,81.2826581923016,6.30361974182002,58.9919362673738,5.6102270603601,0.215555995752677,0.531119071253599,0.997000531575344
6.09403317816257,84.2203618080597,6.11099620280995,61.5888953304229,5.44580026853114,0.217751821786898,0.531254882371858,0.978789420674824
6.04522743467448,57.4738996536587,6.03011585240725,41.0505704862502,5.53309970810251,0.207153817575488,0.530551244985782,0.977782327552011
6.69139856701327,63.8260319582106,6.57957996632818,46.5000936304759,5.60489217667921,0.219089663792916,0.52590485020896,0.995461362109606
6.48650823233991,72.1092330014075,6.3683808971706,52.5478165022685,5.49557140191254,0.211425476963221,0.536939764949281,0.979508446444856
6.84315783592422,65.2202604861604,6.77124485121182,48.357630644695,5.54556148169006,0.222221645854018,0.533668369888397,0.97540453592824
6.3083356248147,48.6261018530034,6.4018133429578,35.3155742044312,5.44997545488022,0.211802302992412,0.506590429999216,0.969133631424862
6.28521265930764,50.573997734906,6.25184359467784,36.9328725798026,5.20977289118261,0.200135218184764,0.525551438886049,0.980674514611972
5.82085710848127,79.8686569800519,5.79847898958138,59.3867192775083,5.36607968559511,0.211008377056371,0.53643407927995,0.986544475634446
6.47499348876706,51.1024519161372,6.40417151250255,37.0364991711134,5.46619033635118,0.207439642424716,0.532271057881565,0.976101483023895
6.18458024727139,38.7280665981078,6.17752795264419,27.7093785866178,5.51350855878577,0.201256393979873,0.509147467896101,0.976614380036691
6.50774647123277,31.8976915656811,6.78956158764731,23.1117977426947,5.48044745209179,0.207469740869885,0.50227342527826,0.984340169449143
6.85967389050153,71.5745170434235,6.95710866112818,51.8717450019175,5.66110013757045,0.205961911419204,0.514927637010678,0.984153466456192
6.02292481755327,62.805791146144,6.05638468714123,46.3853644221509,5.6130226453291,0.206301636216508,0.52530382077494,0.979206081635731
6.21464566908915,103.336063809097,6.28667999527527,74.5197810565023,5.40826059648071,0.234815834249429,0.533708263555567,0.978852000322796
7.02254380440223,33.507575413096,7.19489075354111,23.8106046814963,5.34696409552771,0.208324848499408,0.535281798665041,0.980814601381784
5.77394590693936,97.2411117363155,5.88681082243965,69.1149122228383,5.30947256785409,0.202404039586423,0.533848946053396,0.967074968095517
7.17582012653407,45.6781671914305,7.09913039912931,32.67097716841,5.42188579577815,0.222087763694386,0.531270962457506,0.9823076899838
6.08314519582967,78.295660113857,6.09863115424915,58.5817621040326,5.26476286419205,0.227782119048026,0.527939999735209,0.973654663034518
6.68866250365999,50.742211555051,6.71210919632305,38.4176645898024,5.51795870221674,0.200405219916812,0.530661435504578,0.982790378624734
6.21931487728799,53.4025440175727,6.18280099288173,39.6463422006501,5.49686828421245,0.220650810243181,0.525621692894215,0.978239880079606
6.16879342700808,51.9532122750085,6.30742024502634,37.2671616089466,5.52917236653411,0.209117306654783,0.529341510406744,0.968644242126955
6.51788573578724,51.3322898678277,6.71438435301345,37.723418409089,5.37317813341273,0.207701782291022,0.509225589442796,0.974472705905083
6.69632423874149,57.6540898381838,6.7986254931695,41.3855157180916,5.25753185390764,0.235269996774502,0.524638862359889,0.973355546274025
6.85190499225241,51.3766533805544,7.01619930399053,36.5764141819227,5.45532736056807,0.213289352925292,0.542281560341921,0.973740064608696
6.61667441139489,57.0805757897108,6.65686282356735,42.2385093911475,5.20536838464878,0.21729184967946,0.533356277403963,0.996980642549995
6.37837214035415,58.6176556149248,6.35458663472357,42.810846513654,5.20054392895572,0.218399166775897,0.529296180262274,0.982646386967676
5.7052965567564,51.9876607855881,5.76900628711783,36.5233774081365,5.52835212727136,0.216675632637337,0.509334563006165,0.970552250760433
6.23234047484173,85.9353081610272,6.19514243818707,63.3301181373512,5.64667767990752,0.220680639359022,0.54486634349138,0.97374769665392
5.63321354220837,37.6004027601193,5.50815075143424,28.0889058950503,5.35058344066875,0.204547585825757,0.538266617223132,0.97068761830088
5.97567639361362,40.0407313028313,5.85485501028744,29.2435934861769,5.47398968173391,0.224233149816878,0.539632178205862,0.973089300159446
5.93631939571358,56.0189554062508,5.90741190973496,40.6032452182712,5.5723827347516,0.201745593377143,0.528158759147429,0.970583065650546
5.71306377943373,45.7461253073707,5.66309487792872,33.6086093251365,5.6719895609145,0.22212281870449,0.550551648716133,0.965384730736028
6.00413657887936,68.01536955567,6.1193839571851,50.4496436344659,5.36749488264573,0.208143355418753,0.5258923819737,0.986890300063116
6.3747485692676,59.7978908940855,6.48908373455771,43.6633249578954,5.3181195305335,0.216139621964165,0.526965374322764,0.98564465083982
6.27131471446758,115.032493861855,6.39427665138773,84.6274690385399,5.50343069272977,0.2372303246291,0.532823857926885,0.987214927163038
7.20704328002569,86.9936218450121,7.20586580950483,64.5057226176914,5.25182833917937,0.205650471271973,0.522616496734636,0.982466195640373
6.33893734567108,46.8216311944705,6.36382783585269,34.3756252440474,5.5811643866245,0.216609651745841,0.531638929956589,0.982226310307437
6.47681747087579,95.1591756737729,6.43702109032951,68.3013509138549,5.18603379472584,0.22283458728954,0.53213090553053,0.983882150392857
5.99273668164378,53.7460532595796,6.03956351544871,38.246708605801,5.45675475080389,0.217542655160342,0.542851224654996,0.974523766152879
6.50657706613013,39.638274009786,6.31106116415569,28.9261887264006,5.31481158299427,0.213424612588089,0.521259501996648,0.970668133192605
6.61483464438265,52.9547540417794,6.41331824208663,37.8521467637768,5.24689562814563,0.242246760081597,0.542388080660075,0.977703319013962
7.08617587279284,45.7274934464385,7.04256013891026,33.2228376508225,5.51464557169493,0.214909756056626,0.532110675205411,0.980758230763707
6.38537822517321,72.5030722192419,6.44526620404551,53.1700727271645,5.22614910492492,0.214081447714746,0.527108358827934,0.98673144942989
5.42993026269279,82.8721834430008,5.5315071177856,60.9816832213553,5.41165875665089,0.202420986566585,0.535146259014898,0.972313957062843
6.82565601970705,39.352771909737,6.90188271609033,28.4290481593974,5.53357512679374,0.212596386280835,0.541746050615704,0.970395754908396
6.8010249774896,67.2928907259343,6.85850743584472,48.878025853726,5.47460531783606,0.200036615160217,0.522079151736435,0.982000154131098
6.19929367844247,48.8747947621969,6.37745273523063,35.9848586438022,5.39405277792694,0.207761466260173,0.529546060202761,0.98561477231793
6.00964658043816,62.5182538356311,6.07069632121786,45.6461300133306,5.39309311070314,0.214875923084834,0.52490888559319,0.997530885738147
6.19308188087948,33.0804395392103,6.4835787599574,24.8717159557149,5.3805584410124,0.207825703624135,0.503371169011382,0.982535179447484
5.82437755916987,57.2051051087211,5.83706149638172,41.2460823437228,5.59122080034695,0.21507148060265,0.533625243031092,0.972810570758111
6.1822009698004,54.0099758376772,6.2398225045354,40.1447488689229,5.41534727574315,0.227661793516722,0.518906422131064,0.976357685814622
6.87042757586847,62.0108536335657,6.82600506513804,44.9853879820301,5.28258018967193,0.221763108803361,0.534537135623409,0.986153437437619
6.22886239578012,40.8169968237027,6.33303419773518,30.3046367156338,5.50990891068652,0.237790882604557,0.530469995995913,0.977163997812401
6.36884899039806,48.9908123079412,6.35209017198119,36.098039202734,5.39101646237912,0.221951417141819,0.528241284258383,0.98041966739383
6.49695559898223,65.9343324201714,6.69171875610152,48.4633736755849,5.5549254332002,0.213394447674019,0.525104334747483,0.983573875694113
6.13516606168539,83.1581306390537,6.03281999734817,60.6294007412079,5.41443077129244,0.211068501611696,0.526400623019359,0.976438217717422
7.08840405408306,62.6255983630278,6.99005037244029,46.5953915670518,5.64736560023034,0.20993217124317,0.536445812956707,0.983232651012328
6.20108576155389,65.9060375070007,6.21139515503573,48.6646172789091,5.47102574654443,0.202263525389056,0.526227324916777,0.975126857736336
6.42118611763346,47.1085643157824,6.32149871568056,35.4311840739925,5.59597309486823,0.222695605290174,0.529403024427328,0.979920356022215
6.0584902286413,53.830743125307,6.06483351634732,40.9178355245257,5.28866889389812,0.207340751402773,0.539325602552169,0.974314238601582
6.47460502792176,44.0219203742897,6.39153692700526,31.51604973499,5.48255460664948,0.222380296218812,0.53054880757321,0.987069698293248
6.29826827590172,47.2360769021719,6.29738272626286,35.1360708330236,5.55661475556224,0.208995191129578,0.528872300608876,0.971014112738686
6.06582205857882,73.081242504332,5.99871945014308,54.3504944538998,5.64103044150502,0.211404077991813,0.522850263703329,0.975844011379582
6.01073624216788,99.2487905419072,5.99644852914044,71.2116620148628,5.51991786702916,0.205371692181992,0.528461235872579,0.97431746125836
6.7038411168883,61.0346006720486,6.79471082200087,45.7063924173587,5.34324949841175,0.22098060723316,0.513057549591123,0.984545627023831
5.81990691206894,55.9339124929362,5.88840857203949,40.4661171325057,5.40159695300821,0.208654748665273,0.530170182569366,0.981253411216597
7.10548630725163,34.3420627449387,7.02487462504844,24.4836976695726,5.22477138912751,0.215691637906181,0.532378418164225,0.962385270595777
6.3245348689962,62.0997606918827,6.39317471974624,46.4179556209609,5.30062790150588,0.202820987129638,0.514277609905229,0.981943068164971
6.34718922069236,71.865951273468,6.47534985471559,53.1812912195363,5.3417810843517,0.208383059938742,0.517151742179412,0.979020671490974
6.86136171326619,51.1778220589022,7.21006739072146,36.4293109946939,5.57988161865491,0.208723491576799,0.504080440268011,0.984907919161465
6.27246898254374,88.6917993421434,6.1808471524778,64.9248425475021,5.45087147819418,0.216729807588098,0.550796962941397,0.972688446505691
6.49847665814075,62.6155489745745,6.4724497081722,46.5524458741614,5.4649811190674,0.22223847360884,0.520644481025993,0.969206759599415
6.39165597232616,43.2367663951311,6.32163343352067,31.4062710457704,5.36024938926191,0.222960611400961,0.528105128667659,0.974065713787221
6.92417790304321,46.5552890843526,7.12200575568991,34.038736584934,5.45481609068229,0.20366959869149,0.533981097374338,0.972125520639094
6.59978202708162,61.7318505346093,6.92291773892615,45.018520790017,5.39032200204778,0.20208019756382,0.526384913174099,0.997497922280423
6.26567559525188,50.4166389910548,6.39524587009637,36.2760283969281,5.13802750690178,0.21557193877666,0.505794106778152,0.973217445788515
6.98611339819773,61.0614135442157,7.08554197392255,44.5986436723868,5.42208266450165,0.217543087019151,0.51723510536801,0.985725220828456
6.27730294010533,74.9020537582486,6.34636219910948,52.5440107847309,5.43027324936965,0.204901292126406,0.538819086147328,0.970314037366144
5.91274349741153,54.708830123205,5.88446909721976,39.9787122730955,5.45418675133309,0.22114624268145,0.535641354668378,0.985933687483993
5.77644731567596,41.5603350543489,5.78013649351325,30.262500736828,5.51240241163106,0.215330111587668,0.542347273354567,0.955454097562024
6.61135395097769,53.2134615699225,6.57977488144277,38.1452627223852,5.29322641767761,0.22250925446283,0.545891018383789,0.974701790605078
6.30785988229329,71.8368210887163,6.1226435699364,52.2295787322386,5.45683727509527,0.201840460524655,0.536452100949001,0.963256360850431
5.4388152390827,159.992683063697,5.45556872046278,115.484826407596,5.40347791616343,0.201422585620685,0.548105619945567,0.981069958327228
5.73932161066448,59.5721465142704,5.75197320251614,44.4300635929974,5.3373027359824,0.216891351672395,0.549225509710398,0.967652605101835
5.77886556447352,53.1379441421536,5.88512205151287,38.8983027511858,5.27002287352525,0.207623542331496,0.522946538770271,0.972854830537522
6.34912710973072,41.6182875349114,6.31196787512457,30.6244622298978,5.65764191888749,0.203628276615457,0.531888725592507,0.985812565494138
5.59810875023269,138.515888495635,5.57429257745255,99.9696081234024,5.47959674479359,0.21051846834045,0.544950535167647,0.985800291441895
7.1735720635384,70.8287364578531,7.1099738177254,50.4032829224728,5.42293100522458,0.205750394245518,0.53210539366288,0.978114719565072
6.85369524280028,49.0851301213069,7.20942431574838,35.2003753395341,5.21081411541395,0.200517777821097,0.506070468720863,0.976007411624279
5.71365181632937,87.8037779176906,5.74894502675442,62.8380787330096,5.3861696492051,0.209890851975041,0.533993860153479,0.986355943328819
7.09817656216263,37.3320592350286,7.16003637955575,26.5812456587982,5.6100402808621,0.21616888274439,0.528117686475398,0.978922303392858
6.39723542998285,62.1416185189917,6.63428365490438,46.3571999025292,5.30268561148358,0.205881007999164,0.51491574242058,0.985857708362559
6.36156749872279,59.0078354493245,6.3274300944717,43.7875144495175,5.28611897286247,0.246424970709097,0.529469029605598,0.982691102444068
5.93123580504005,51.1333361130137,6.08497114282813,37.1796626017388,5.20073294579734,0.205336385364226,0.541736351239946,0.984631038015152
6.3689462130061,43.5014985399049,6.54611328183839,32.1152229903208,5.38056332579368,0.214852547656692,0.528554750336442,0.966544403664184
6.50244287761758,148.227749598283,6.50256347645633,106.694513059855,5.50349582800085,0.201531395314895,0.544352302500272,0.985088104696609
6.58490454608937,77.9982427125262,6.74887059765975,56.5985229512902,5.28309453545769,0.201363449846326,0.513906970127562,0.971557183067574
6.48564328395113,67.362104339622,6.38275670420856,49.2400622086668,5.41506508067632,0.211359066735413,0.535047868548823,0.97310987160821
6.31753861627812,59.6897572492556,6.38688038345175,42.8710846143174,5.43523555938049,0.210680768285477,0.52596716079542,0.975389507777299
6.21121986000532,41.0815945844635,6.17952076923946,29.8030630392812,5.32720464982247,0.202771399819397,0.549024655781651,0.971739402341827
7.1349343793187,37.892466720731,6.90915098616419,27.5084739931171,5.15891367816665,0.204708931271669,0.527809704138124,0.96097039995153
6.64940020342094,49.6125489643012,6.57524242472669,36.1583265437505,5.62713850991808,0.209883765572778,0.525219098082995,0.977276044527617
6.10050940178671,79.4454364669624,6.26703537902602,58.2599512459832,5.4206489616843,0.201811651437656,0.545051877644772,0.967956385821488
6.53613778101796,46.9132771735769,6.56369882546073,34.166130131512,5.39714741528034,0.203967473678951,0.52540775084812,0.985850724083449
5.78434276479839,35.6554326802957,5.6981285642145,26.1683054329903,5.44170958179943,0.202924556994109,0.539238814594295,0.965411307967321
6.13080927799361,55.2725600435159,6.10881885864578,39.5938855458107,5.53694186879043,0.214439516366217,0.523926588464069,0.972476107260807
6.21037164329362,61.9599600538076,6.24786335259225,44.3848176012386,5.32205217315274,0.239007611527765,0.5261178680231,0.974050257126815
6.73693215174927,63.998206934859,6.74684040667467,47.5204810433768,5.53048389916126,0.211397636246965,0.537188287299058,0.979554314641828
6.87050651981664,73.3509094232802,6.78343615833846,52.1900223235569,5.37435080585178,0.22395635437294,0.548950660807187,0.983065461231031
5.89653305956534,39.5577886550954,5.7952329809951,28.7943016710588,5.36513329282705,0.216041665506818,0.52874765316895,0.984791798261964
6.17031677950357,97.0258305269317,6.28366130412387,69.9571428829954,5.58563372182157,0.207905277874713,0.522153500416208,0.97253181602927
6.79931144563936,72.9910137302055,6.93457459310545,51.3281247028401,5.35917514496587,0.20587387034889,0.523780410038471,0.983434157230364
6.25393298545016,35.9362423140741,6.32508111320102,26.8511560458762,5.35153989248551,0.216172453746136,0.532658740357411,0.978367050806142
6.70769846185052,48.951333945557,6.64282475198484,36.2438538894205,5.53762778865784,0.200841187303049,0.524016428909875,0.980542990723227
6.53280150345764,102.770083241765,6.34044068705108,76.0745495535275,5.40548704934344,0.22693559878542,0.540119603514287,0.963570586816878
5.25561128987875,63.0693352075425,5.36927042622284,45.6456309595357,5.41985797835945,0.212476890324484,0.528858863239587,0.969391914460239
6.04902627312278,54.8935026760481,6.06263984325135,41.0301778770167,5.28756961949371,0.218024276128026,0.557003788072922,0.987003357170095
6.39315233541044,53.9842535199871,6.3530622588315,40.013943982688,5.52202434676264,0.201388908233698,0.532636508529537,0.972760459124536
6.69653773360565,76.6545288160854,6.70013187685042,56.1399280610292,5.17662958226705,0.209199802179101,0.526015048777828,0.98352295541208
6.16602755541788,44.4176449376701,6.2836261129938,32.6756768074603,5.43954265128399,0.216285756678513,0.52772165209709,0.978997944977935
6.77114247316256,89.8370288178185,6.75509119354505,65.8085561118136,5.39195591479537,0.245619251267583,0.522167364342366,0.98620420104615
6.43101178015989,62.8139441080497,6.36769720447723,45.9339905977006,5.51036914566868,0.212592458842232,0.501435710788245,0.976116373756699
6.49256912057915,39.8110080534352,6.50205985091697,29.5665996240641,5.31982660926433,0.231874946694004,0.544214212480223,0.971119270722628
6.43670779689733,55.6180399837027,6.47048337925564,40.720592489928,5.46207316474072,0.210884709595352,0.503538866148971,0.97527834877265
6.68836201882125,45.5401971224214,6.70520476353887,33.0171792739326,5.39002528493772,0.207342412234891,0.531908100452161,0.970283269479402
6.68240756781491,38.5265485853053,6.75043064794892,28.1149023248747,5.35987563448317,0.210505087066063,0.536444542404403,0.969646774390126
5.75278127279403,47.3569005136727,5.72458323765099,34.8410167579026,5.4154631786022,0.220260464692429,0.538578766084674,0.974772921920176
6.1418919348627,71.6661727130633,5.99754979137058,51.8373135922151,5.39992474456825,0.216084921726569,0.539343579487524,0.980602781888332
7.00181573971045,28.250478694677,6.99469754685683,20.9367608550068,5.53936672405611,0.20387591599357,0.534775062147473,0.970933230827574
6.40832204285326,49.8137999899762,6.40639295212647,35.9888856998356,5.50668782880657,0.213148649562187,0.526803551151136,0.973962095154145
6.18782553322484,51.9767246242981,6.05074324777115,38.0281695491842,5.27098378896347,0.218755567826143,0.533836550229706,0.97998568446705
6.80427952057575,94.1167281740106,6.92073358652258,70.0184780820732,5.45801721242916,0.204342124344562,0.519656777440614,0.97240589757918
6.64863244743038,47.9325615512267,6.65947973845083,36.1002200619556,5.20344224127084,0.201553356848258,0.526086564784556,0.97920463340383
6.44704155122302,64.6238202068207,6.43864617269966,47.4983918635017,5.57872157176321,0.221870950466569,0.531437273098802,0.984722931372708
5.98721126451238,41.8725798041887,5.99623420730066,31.181193662113,5.34063295192152,0.220255517482169,0.500534075742753,0.972246322512909
6.38031013052982,49.3964602715018,6.34601658061351,35.9544438844646,5.64438676148415,0.221641865946938,0.530258762154206,0.98070612323848
6.74982901101769,55.4970773169263,6.77139870170446,40.7130344328557,5.37975871500811,0.210794287521478,0.529349667958043,0.978627339216955
7.79271078306575,52.8704353877333,7.52185007847988,38.893417620226,5.38055070161545,0.217288319524903,0.529152997406925,0.976288507010261
5.87900326048863,48.4336498249308,5.84196981996014,35.7202897854913,5.39549999216955,0.220139710307999,0.510453983789944,0.982616014441767
5.73138218072734,42.6516838094207,5.72505926430354,31.0453136695997,5.465258427076,0.235191761411929,0.528038218000952,0.975679705429179
6.57810066933691,94.1385000698724,6.54634546803873,69.6223706567554,5.17143324008296,0.221864504261627,0.528237248373985,0.970470146811523
6.35727228967754,47.6236040099365,6.30334582826051,35.1766097415499,5.48357118158085,0.233549413930802,0.529060668518008,0.979358977936278
5.97122425136809,38.2016122339653,5.93882960846205,27.7790152069207,5.45158847451521,0.204215708795075,0.543690470075184,0.985699792224829
6.3436833277018,98.0500885752324,6.41758426097694,70.7549228024535,5.50618472856646,0.206560442531517,0.541796301469128,0.992359153471042
6.20598967138896,68.9659137612468,6.27053727758653,50.1945288582539,5.38679029477499,0.214453343363337,0.530912160295654,0.98680401753565
6.34304400107888,36.0488754127246,6.50807251113149,26.8370630566399,5.45886198606447,0.233243679822492,0.510185245052145,0.979168519842651
6.15456704330575,65.6690303279868,6.08769608980872,47.8570737676255,5.33899686413806,0.222674225828175,0.531011635696362,0.986830476070543
7.09872020818436,61.6964324248098,7.1137611519743,45.3391341285923,5.54419232882073,0.245257720952099,0.541855282290723,0.976300081963287
7.62518520866044,82.2213860117617,7.63561577909384,61.2550213179785,5.24894870009036,0.218748396833139,0.53899461817842,0.975611959632342
7.07431459843464,58.3889573930785,7.09084137061838,43.0684692963742,5.53485270157243,0.203997514587288,0.522653299657286,0.974129430224186
6.42383582133902,50.1516000756495,6.51690029267815,36.8077497691815,5.49023283215277,0.207326412226239,0.529199214894833,0.984068378160637
