"alpha","alpha_ax","beta","beta_ax","lambda","theta.possibly","theta.probably","theta.certainly"
3.3407125723364,12.2037649730734,3.27704074831931,7.86601257402678,4.80002035521934,0.268034249766156,0.500905127391273,0.945346662725749
3.1267165890486,10.239600032201,3.01981665257768,6.78966811251478,4.92605209130918,0.217783521061388,0.553923675963409,0.935777423311598
3.38061135231442,9.34929815966586,3.25054433738088,5.82358260245572,4.72398353275975,0.222175075806653,0.51926338942869,0.936709720822522
3.28720759543625,11.6963205522067,3.09265264040656,7.38948495529632,4.85164537883423,0.252229105092461,0.541866995734386,0.94044876177367
2.88030395878964,8.19817392732398,2.60346072726688,5.56948917903641,4.87080944583802,0.287908897678962,0.508678988701804,0.912257220921424
2.96134087393959,14.7400801914885,2.6231306318403,9.52487461442684,4.8479401206117,0.288170358658505,0.556446986328002,0.956413919632103
3.26664283453455,9.85941548754505,3.18369736869396,6.21183948412777,5.04040591423969,0.268469644687765,0.53092972017913,0.932928274588663
3.48095568303283,9.75318590360361,3.29798148768828,6.24211569789428,5.13489959553669,0.226748170680092,0.530546623814134,0.939454046298368
3.2760034644803,9.99464145623368,2.93313342657349,6.55143853806668,4.8591945451844,0.250811852546015,0.52656227206239,0.94781126972356
3.06786969939603,11.6789814692631,2.79306558547228,7.61785451074437,4.81258030396133,0.259782258799157,0.540797264196864,0.924840046504734
3.22615835988315,11.4389111958428,3.00755713339433,7.57451666149154,4.68251719378459,0.210582626020058,0.536503846588932,0.944187166324807
3.53534461914543,7.65049273031232,3.34177538730052,5.06667543234046,4.9703223736861,0.261540471457356,0.504708348165436,0.947471331810931
2.97430437706687,9.45454632875828,2.80801590296051,5.6135870621441,4.53731825106111,0.275751906272851,0.578207511271455,0.821425978394026
3.38431105689755,12.0664168368942,3.13254983170872,8.02123097721196,4.77997051222948,0.288405025777069,0.567762633023644,0.93140225933721
3.19617683928603,8.88051828782323,2.90121359871326,5.77359803235876,5.03742248039028,0.249202516964155,0.53132728603326,0.900021362094338
3.18605668585039,9.77646571117234,3.07237186652794,6.54059549931635,4.91823031872036,0.192608057758868,0.57624311660016,0.981141451962004
3.63408675161498,9.26382429747102,3.41505993603805,6.25259026301615,5.16411761753137,0.263788364263429,0.53179244251913,0.981614457797007
3.06392947945594,7.69825019063477,2.88848285003375,5.04355900772936,4.49072818678171,0.23231314572568,0.557859385987701,0.891981071615928
3.15443779043442,10.0769040604835,2.98613389584504,6.67294174484855,4.62809676945311,0.248563204650303,0.54368154666412,0.97459174344262
3.49825782371171,14.7515347733311,3.37281785303153,9.53539187427938,4.98027593618084,0.239545700006736,0.579018152326108,0.914198452469086
3.30876528133008,8.22853569420927,3.1192182695428,5.5976042991958,4.87694329948036,0.284991733694801,0.532734395716401,0.947969783817189
3.07086875379148,11.8951754490448,2.88952297129069,7.67280432200038,4.8184484892134,0.232481083462376,0.501772929968324,0.920302894670895
3.4583762445119,9.81961538416381,3.25465981085673,6.30121969399814,4.80675854655719,0.298248214183294,0.598293766633198,0.920052623706468
3.00819383808138,13.5672324426459,2.92081903451656,8.63921854225739,4.68283685605224,0.245503855871315,0.595547412463327,0.934922626844522
3.09544184176416,10.7447801771085,3.00597212607541,7.28633710086767,5.0050353422128,0.174453865434846,0.571944831578241,0.932030515948006
3.14241732728293,9.6593700868559,2.92901842186094,6.33419484833953,4.94603943340286,0.209568675599232,0.534806414875727,0.911086186623104
3.45566787856458,11.2005279846276,3.25707637091684,7.18171200749385,4.97173826694505,0.29134982709186,0.592221078724966,0.97499903239969
3.13364590373621,12.0882297773474,2.86917387378335,7.59778927615633,4.78489025164733,0.282236921519385,0.571822869818599,0.986910918957246
3.23361357584779,10.1025563165517,3.06806997375979,7.37538405305667,4.97901114019165,0.105846444061332,0.533552436187636,0.986446348270557
3.07877159040509,11.2171428091048,2.968324234803,7.07686794676065,4.65238911175565,0.217041694273231,0.533214309026042,0.966578451803455
3.35767583571413,14.3177431016308,3.13243819565104,9.21526680202474,4.71466264229555,0.242968197561065,0.526357588562543,0.901595804074589
3.1794930497237,10.6076341259793,2.80902104187724,6.77514197855719,4.74743931850199,0.224216595292577,0.562957518052301,0.96470419802205
3.18359066816381,9.5734362895131,2.91616460921611,5.92865920612259,4.80667737778783,0.256706188425409,0.509199572284702,0.981509014862997
3.2754418004935,11.5937972902019,3.09765911362593,7.64426545662977,4.69233159610541,0.259202958308543,0.513871157912306,0.942571971285751
3.36437410466643,10.9525326419679,3.1654093582403,7.01618533160272,4.83956926788492,0.241745077627875,0.561371836790966,0.914303031679756
3.2441260147759,13.3344155681373,3.0295965398354,8.30972834586356,4.78587249374189,0.279405954071527,0.575546490947807,0.947124722166343
3.27174193946557,12.389021039308,3.10083589418569,7.93270733902734,4.80554522387427,0.198093588288074,0.517900243927117,0.944674793939096
3.38801158316788,12.26580784929,3.19936807334976,7.77622168427043,4.88096894229247,0.253604078885203,0.584859093020596,0.936903123790849
3.40528474371776,16.1127231766812,3.15748222868744,10.6112409291077,4.77110010893208,0.22287665547314,0.561569304468559,0.992265541034448
3.38578373261065,11.5142117978617,3.19452049945196,7.44788782349273,4.70923683930046,0.225280395514657,0.53197169318671,0.964086963631604
2.90276717713908,7.87067545659092,2.65290332442697,5.00944175079682,4.68650694730232,0.273009105389162,0.50491934472938,0.904506920989058
3.27466915115872,10.9241690189162,3.1061043417777,7.05329136477864,4.92627151282084,0.296702934941741,0.535743969780096,0.923565774551705
3.14464960296728,13.2410549256698,2.99196328085424,8.55932665816377,4.81331501537622,0.224075995575075,0.569401115260912,0.989933081224337
3.16448848195814,9.73297744282702,3.00152818908278,6.50492248629309,4.54627374944783,0.202387696094439,0.534085455901203,0.905505137018552
3.49942600690575,8.76220410103772,3.2358473078971,5.91418891332583,4.98296092720344,0.28391344071589,0.555318955134791,0.951372091931124
3.46919901761667,9.87414909519755,3.24051510024171,5.98731630987944,4.82138192016824,0.231842901907097,0.582648540689369,0.984680637020019
3.26226193049061,8.31092644757517,3.083649240602,5.71892176833595,4.84807652066826,0.279735884600946,0.539706029064228,0.950417210209843
3.31891284822699,12.3474596097835,3.0524534240502,7.65695725221274,4.76874726267342,0.288707201455818,0.556565158685763,0.929164356213375
2.8322353439994,10.0661053200562,2.63380564335487,6.27631100947701,4.53120766562829,0.248630270787836,0.544328272817323,0.985994377781717
3.39781180792957,8.34785514613006,3.13859509857792,5.29455449835485,4.76911993605412,0.218569443110296,0.508543267061436,0.937210844046507
2.99205386078199,9.78968320922622,2.7888525419666,6.39314294151542,4.8329431137487,0.219913493376483,0.513100288096884,0.982945974292605
3.15614403142103,9.89756705278694,2.95362825902543,6.42684483134211,4.80868155086787,0.251570466770317,0.523553475847769,0.932581373772818
3.12957511007775,9.39717779207155,2.97944040310572,6.34103736150536,4.96328025432596,0.289106210436766,0.53594837658976,0.990325507479277
3.23228890149638,8.21657755746975,3.26172773093918,5.5536152610785,4.82922149202912,0.28230801828187,0.542936680597922,0.988616288027898
3.19178584683343,14.2890567779607,3.02091683129517,9.13686176064394,4.83784662585107,0.219282953022263,0.510861690094285,0.947966068897864
3.35900670216316,10.495531200767,3.0931106961012,6.93110509923355,5.00480863400143,0.258070678514095,0.536859913839925,0.955729164724236
2.91733309043198,11.1484526322401,2.70055192874526,7.34646915295079,4.64737820665657,0.24776370934022,0.571800004937084,0.933739707687197
3.38308631456194,12.0776804834025,3.17695168349794,7.61434231702199,4.91945912828286,0.202406050339683,0.548956749124342,0.939755274058046
2.83492556047055,10.9400835057704,2.72174009325579,7.28861991067121,4.76978178429355,0.240967744352415,0.537879644963917,0.918450778403902
3.61849800376479,13.6290990598562,3.43053138048722,9.29857861582066,5.08789988424653,0.104255408528692,0.551456978681691,0.975097260324144
3.12768998359083,8.1652089222907,3.01855915792791,5.333619794025,4.81976643557959,0.2140699394079,0.503970898584365,0.995578073664378
3.10329599133533,8.70460486430989,2.98084078131051,5.7413462669921,4.67981710163523,0.26995799179713,0.531440533261516,0.973445478782263
3.03284313169649,9.45646483649493,2.88578511438827,5.9165860308012,4.81306121473282,0.291260981542046,0.511470916340723,0.994914790706947
3.4084076585044,10.5326578617391,3.20822797887757,6.84318260641406,4.8123257508973,0.215915175067856,0.533827945066309,0.941910365800536
3.41982205062376,13.6546556325442,3.1449105385822,9.59429062427582,5.24254593367602,0.279232978168637,0.588357173910306,0.919225022949928
3.16525444919765,10.5469747799406,2.97617224878076,7.11177143437261,4.72694224638488,0.231471206989559,0.533088860498389,0.987108767668038
3.34017869316794,9.92514364194868,3.15094840624608,6.45238349305258,4.76874584128847,0.214825156826248,0.503373644657901,0.94335846237998
3.39570329640603,11.8108813496679,3.16254710030711,7.67540708836281,4.90391023754043,0.218358371398554,0.595671385520087,0.925770486925625
3.54848093187918,10.2943228414163,3.24058482866065,6.69791192265486,5.16115024370806,0.299888536967898,0.559245420816821,0.98864198081751
3.32701120700439,9.89897958138068,3.16732412592066,6.46260750917238,4.77882265874252,0.295684779693703,0.502089099728154,0.95842748267445
3.58074142605257,8.91678772631117,3.3215398347494,5.42571599057271,4.84608228997564,0.240213969843586,0.545373666760418,0.915345843786351
2.89494821366719,10.1929393283666,2.79361489448945,6.47576631067905,4.71720033385084,0.255271798724936,0.50120865464428,0.971321232848542
3.89549117174842,12.5893190297249,3.55514324178051,8.48453501576852,5.07116602121716,0.278615116346474,0.554170685284196,0.904857269818307
3.29271518306795,9.67140295529477,3.1119735734938,6.2272843727167,4.89854576340465,0.289911734623124,0.501151332478052,0.992478831128603
3.06869765911248,8.5296437808506,2.81726093990661,5.61770329642557,4.98659282320527,0.289271599222143,0.547447253840645,0.991254325598232
3.59649521503861,7.90751385335438,3.24824281292567,5.50498642545763,4.98556010333586,0.213132055161309,0.531716559674542,0.928114549874652
3.45294671635529,11.0488837130037,3.21933604513843,7.07718102582098,4.22695091066393,0.275426555204403,0.523076148275402,0.836834741272159
3.32704521045482,10.915993312891,3.06623278378041,6.96350177920098,4.91216495915167,0.210898368362762,0.5385116075886,0.984352170784937
3.70156010223115,10.3711129985848,3.63425155844808,6.98543151483249,5.24155854356489,0.261920651503385,0.55001303579669,0.993525973045628
3.17885702056425,10.6447350303029,2.95592365460536,6.85918084408748,4.92981669597501,0.23090852037096,0.550688811499054,0.913606980968973
3.72190576328863,9.66966455120154,3.45434060782329,6.4536433419603,5.08335640678812,0.267415594317974,0.538688384617365,0.903091428877629
3.56479661667969,11.2083362647267,3.21928858988788,7.24942907047488,4.91916846898254,0.250358825027893,0.570619253660007,0.91230311043371
3.03227403966181,11.1496960317584,2.90996063181768,7.16178917851694,4.95235869992796,0.268377383367876,0.58700604899109,0.985303208605686
3.50155095623263,13.0425765105415,3.35127128585493,9.07422072228191,4.91242729468617,0.277826642710471,0.580739572362882,0.914988304590154
3.21185548549605,13.2284590659304,3.13673624450579,8.7825387179466,4.92475079570231,0.265979525715401,0.566884749315094,0.933734385147012
3.08514092911672,9.73757652397086,2.8960388145798,6.08070451363529,4.70946411646805,0.273775290458569,0.505402209545196,0.940462368117368
3.30162048860742,9.75529441640495,3.10982420727026,6.300396632662,4.92183809457706,0.206549489568923,0.575704515785142,0.968944596828599
3.190003898102,9.85364095818807,2.98691177535446,6.11764223910357,4.75810999015815,0.299435351177833,0.538520879381912,0.972528255833745
3.16694405865975,12.9283372796077,3.04721028204357,8.74204727318114,5.05781850571951,0.290985042731818,0.544679786693514,0.962065005547473
2.91550646341727,9.1196990114755,2.71676605486999,5.72557041983877,4.83803449598902,0.240031665923198,0.514756591609393,0.956615363757984
2.92547588443839,10.0132638349938,2.68029564559007,6.6377288439752,4.68010443737871,0.239930816832412,0.562032049460123,0.936981684517986
3.31861929684785,10.4252099912337,3.18277441020784,6.64913498804264,4.95508119507684,0.244226437186332,0.573440770065399,0.984658051062477
3.14338701554062,11.3460782807895,2.80359860580244,7.70729139326359,4.76556208424935,0.228132709861397,0.593024377593496,0.909352892772472
3.55818168207512,12.7359295299821,3.26656041251625,7.704031669042,4.92029031459421,0.202871992664197,0.586533633628257,0.93201129860241
3.17074041975688,10.6787600434295,3.01234094239509,6.83787314635287,4.95610941333882,0.265067817532748,0.555651615313195,0.959805438261711
3.37052526799821,9.43763786517562,3.09888460066849,6.19524880476305,4.79084259527505,0.285968648610295,0.519818239782062,0.954566807898766
3.31860288574424,7.84080552517169,3.02361220913011,5.1655732439538,4.83459850025843,0.268253506999839,0.556567556434669,0.930575072175509
3.20317902000161,10.6412497279492,2.96777228534686,7.02499755767373,4.85182136205599,0.285824066441372,0.561933865910808,0.906625389779494
3.26550233833326,13.0715853114794,3.05216454176172,8.35604981078053,4.9438905662385,0.213921998651551,0.583841936796099,0.977812188232965
3.01537935974095,10.9994676886351,2.75578143576064,7.04169195091094,4.58287069107045,0.258279145760439,0.573257164961485,0.920371271111824
3.47186542862214,14.144032847304,3.22216814882912,9.36215793248417,5.01484154838556,0.282218521885691,0.597286936751047,0.995030864886339
3.40334978235485,8.66436494455848,2.9736641240171,5.73503069658093,4.76647200397257,0.111190695725749,0.544761869308499,0.914936212727559
3.39973376503326,18.6266348289091,3.10895978353978,12.0440633566004,5.09354416659949,0.274720133903509,0.586644502728905,0.983241216967077
3.06473350648004,11.0385470619003,2.87468832983124,7.49757712961275,5.00162721772596,0.263138194451218,0.503789577502598,0.908005214291781
3.39254073401952,10.115815818783,3.22136888859531,6.68180463319598,4.79534068552754,0.297431071074711,0.514488929180814,0.901148252860359
3.04414307033586,14.0821330515717,2.92517002773774,9.17759174922595,4.69380490432666,0.242668354007036,0.521966534643616,0.915000893549189
3.30483925965138,9.09434713456547,3.05909363733657,5.90686902922196,4.86761488983875,0.204833481900482,0.5834920732859,0.9038336032672
3.53132563041361,9.84833377471658,3.29069955460784,6.68692883065671,4.93259388335441,0.299413679131265,0.552726429573856,0.905389539534588
3.29482429727096,10.8381937051346,3.15341518417015,6.98498082802772,4.85007216783908,0.262381120796433,0.530208382327597,0.973179721089592
3.35600177521606,10.5710232504617,3.25500066491368,6.6894506739555,4.74672568840487,0.253193245526413,0.558087499587433,0.917593730197206
3.24375673872673,10.937953106218,3.12303621054061,7.44333198147187,4.90129972673084,0.21530345227232,0.508070662435738,0.942595031812073
3.23045272183926,9.96386839597164,3.06342414293155,6.47779171532936,4.87789879867996,0.273850767318228,0.562177438974026,0.944778583395376
2.80220244895653,9.23898112116525,2.73723702233741,6.27398819737479,4.86697415866669,0.253513190281508,0.513245520125518,0.977783749881816
2.80523577473149,6.48738178767942,2.54060117377568,4.53807701822337,4.59895014476947,0.221115912461859,0.507350853891307,0.904321959924971
3.15235578983493,10.7269349138709,3.03917392293226,7.51382719954867,4.8614327913718,0.226848266410212,0.506201866972876,0.979892512303814
3.60545891025533,12.858263702798,3.4600006542557,8.2279529228094,4.62929770030548,0.232188545288471,0.583164054235089,0.820593389205569
3.01098755991268,14.885633043799,2.79832382492969,10.0953203885653,4.86908132849703,0.296428816055022,0.563836562996785,0.90766882279507
3.74126693027518,13.7683846774359,3.50478637135221,8.74586109776728,4.97160111787797,0.247292539757098,0.591617197088577,0.983206122472837
3.06049798060295,9.44201599499807,2.96015946193432,6.34552458312669,4.82702906337448,0.283197622604775,0.533425523453952,0.944530294290172
3.611608014425,9.70595384205987,3.59670610753294,6.09862372350615,4.84127831960184,0.274715728498834,0.512214740760351,0.917525385711446
3.41548391567295,11.0290159214624,3.21679732788256,7.05110707151118,4.94928493456072,0.251141958214266,0.586329456143065,0.967834720869548
3.08284546161636,9.55307854588331,2.98828437970712,5.7922130002643,4.74681544826935,0.240821484986826,0.539781550414701,0.995260904627694
3.33803898605989,9.35921446832739,3.17427692926351,6.41052177064856,5.00236364007391,0.257120378090337,0.561902760988343,0.93450000465655
2.76131181498152,16.1981336393732,2.63699688654036,10.8888114546226,4.47466254994174,0.267292953135569,0.556629141693578,0.90647171648667
3.05723740833941,8.70244220559869,2.9424728533353,6.00096903186143,4.94172602125273,0.239087348740866,0.50047499001819,0.925968007076835
3.76922689513229,9.53351304587755,3.60780367820366,6.44219896790325,5.00374323094377,0.216462788410029,0.570617474237115,0.922432702470005
3.31081998019944,9.20262082049606,3.06918960891508,6.30626070075256,4.91875763925857,0.243961810919855,0.553762090789804,0.905451536390662
3.27188759775928,14.1078616391056,3.17309032239243,9.16367868921795,4.79670895395593,0.274805087144354,0.546945767396619,0.991213637135253
3.1761469067473,9.78980448870642,2.91445949368545,6.42901351217,4.65682064529889,0.293407601746288,0.579273302621552,0.968732357244892
3.06908073437555,9.29777158114891,2.95515600806826,6.46465042556799,4.8525226515948,0.228426700166486,0.552129341455228,0.944985673343626
3.10773253757188,8.56756978765291,2.78269490212735,5.59643185351828,5.10015154985795,0.197151553298272,0.524247314930995,0.936681234707637
3.02816406981238,9.60290498971309,2.87374504825096,6.44689908235005,4.4575211203498,0.281542013604047,0.514923345551789,0.906782064571841
3.07598395732603,8.74276050780611,2.96739256958572,5.78519273186632,4.64523712287038,0.274095444764932,0.53590353001051,0.995098801482663
3.08554150257506,11.7272284900359,2.82461566061905,7.84877171238177,4.71043636947133,0.281895351816454,0.594916503348614,0.913664485972161
3.10995013562493,12.5413436465907,2.82840815457559,8.21973730515871,4.91434195559318,0.209405415103039,0.559771881560664,0.97797355711531
3.01890369232539,12.9689388261422,2.78387433551421,8.17607474632802,4.87704745848422,0.244291283254137,0.536205564229619,0.928721486476592
3.14374520912943,11.8872751986337,2.9235841003204,7.88898125748167,4.64646355274984,0.157236471459446,0.559305994866062,0.828273108789883
3.3049635659036,12.4409848823301,2.99641499598452,7.74415685417808,4.88603669749254,0.208385888089001,0.526018936566949,0.973934121393257
3.42800157191538,9.15676968676603,3.28439911681427,6.29348182292391,4.86444836562587,0.240161002888876,0.533957316035426,0.925806204450151
3.43820299444612,12.9387729719202,3.17061591102725,8.44231824140061,4.88385916106823,0.214948891951052,0.533818806545584,0.904362471112072
3.57852186112481,12.5598310740038,3.38610718765365,8.22251766194002,5.06558138168688,0.254103121065758,0.594607232722696,0.909161388553429
3.05088630968935,8.33172266763751,2.93814256651252,5.25520764989431,4.64139188319048,0.284629445321502,0.51677455484214,0.963512144612015
3.66442469391752,7.77635565749039,3.42491048901648,5.09310580013062,5.0518556033436,0.233783855042331,0.522342791433248,0.994526668262198
3.1661572465307,13.5860780778419,2.96822673110435,9.00527099124676,4.70827385434689,0.280152452012603,0.591162726298571,0.975781090525588
3.80779107761261,8.35523562786549,3.44293147434339,5.39846337397332,5.13491567314734,0.297744068250634,0.513807037341307,0.956517033714836
3.04557170122903,8.4195735203606,2.8732715106047,5.72269733518792,4.97677557130633,0.244161045004725,0.573725336209575,0.944716587351799
3.48633858840122,11.321902361742,3.48777421817837,7.41385304649845,5.10390441463512,0.221245618592803,0.57346331134728,0.90837541113977
3.16480232245383,10.5765710321361,3.05866854433355,6.42910367880777,4.66219049601389,0.239044945494355,0.562320568505104,0.967092848409051
3.05439717644333,8.43759574772261,2.90842759648703,5.52381446258819,4.97020470953901,0.220878899204688,0.525846487383302,0.996891394808036
3.38498403239877,6.91632226552774,3.18949890941897,4.82530233636047,4.94173945260399,0.279958445997829,0.588531647310559,0.930035743981287
3.4075632847908,9.55994585480645,3.31812945873933,6.12561645003791,5.15039994206484,0.27814916700322,0.569423760153844,0.980522376349856
3.65635100222505,8.7193005883547,3.34218588046304,5.24876540396099,4.80414935041196,0.208596046452247,0.501069259592562,0.95588462338914
3.10364730577337,8.16435309632312,2.93184757623824,5.76750239117609,4.9727870888547,0.218975445027276,0.585288251196192,0.931150658840971
3.40588024767156,7.63885365373624,3.13376887146998,4.96073083898607,5.07886677902785,0.264625698301494,0.588565007360086,0.920712235552462
3.51772118654557,6.01547517493554,3.37627378244294,4.09744688963666,4.84561441017363,0.280103152447635,0.587806417283368,0.93952645771297
3.07508318921569,7.61749163593432,2.91296086989825,4.6206070415919,4.89058604921612,0.231895685358312,0.50752546567404,0.916051217813088
3.57271077629526,20.243772805376,3.24163965287144,12.9254558515686,4.79097776052532,0.21436305384577,0.583438754772516,0.920496476311371
3.09496586440592,8.32255107650541,2.82345570476732,5.8329369723913,5.02565010165213,0.236884649272433,0.50016495709648,0.970778756230994
3.63102538835889,11.8136290883811,3.52160934377254,7.67909717847334,5.14613215883104,0.249985470776575,0.568550386564231,0.901689208007814
2.8831873370759,11.5836526067809,2.8223033881986,7.47144225253945,4.76061772683317,0.253905031752103,0.505476666098666,0.932275519482794
3.25746459221853,10.991123990171,2.99460449344754,7.04012863012466,5.04219892378029,0.246469675770258,0.57875154898994,0.991651332331675
3.27077138199083,13.541077884315,3.20843540300223,9.1685682252182,4.94896598216093,0.28564864366513,0.53706667555214,0.979830108957446
3.14485082230135,8.9665218922038,2.95939870616454,5.98018011509712,5.05479125483669,0.269547339742989,0.537091485815288,0.942265872202532
3.69704408893579,13.4214863053131,3.56498728651998,8.73514623951251,5.16648885885803,0.25123839484907,0.550685659597234,0.948468086235093
2.98073402426549,10.4077379179937,2.91455017292783,6.50219697166103,4.78569415843347,0.287350502356816,0.514052643570481,0.907857661943348
3.32698649469022,11.0638506189942,3.25291768049211,7.2281797496632,4.83183494840958,0.213503215261894,0.542854377965624,0.919086723867192
3.16963825478286,12.0029874627728,3.05120061333088,7.83102551150374,4.83229426699897,0.251390999584505,0.538184673757303,0.907953115043754
3.24287424959656,10.7236546779351,3.00823074285952,7.16334656675909,4.80676153950216,0.268997845265131,0.518451654662817,0.952302365162875
3.08026800198427,11.2223031893125,2.84524824615726,6.97302805868689,4.69205641637263,0.211688232922847,0.568388832275456,0.942019191762632
3.31645078661971,8.64086581073562,3.08910771687963,5.70829070393876,4.93180435576659,0.237621943711757,0.547643325441613,0.935562183585113
3.12805954827665,15.8219607129161,2.83124287916522,10.5694636152171,4.64276383681888,0.219115106437734,0.524789585012619,0.992711764167988
3.2855679194838,8.27176298542772,3.05760592807851,5.71236668081375,4.80344921957409,0.218139145827189,0.570061582987238,0.947978398274405
3.11733470658541,15.9183783139248,2.84817996796265,9.85602418599437,4.76228977450157,0.213888718544835,0.520555015725321,0.935453115461407
3.27471485263945,10.4340582548,3.04471463380335,6.6992845777191,4.95690401408949,0.248863783111988,0.515006342727128,0.960894515446443
3.48420715916322,12.1731863840097,3.30330997193754,7.7951377267873,4.98032931011864,0.265774834343103,0.577754804414476,0.933640511915301
3.27081024840176,12.5040053920065,3.07520370959178,7.59868131278365,4.75849205258918,0.25367046892909,0.517862277930602,0.976822319633164
3.15592021275756,11.4490318321693,3.0285600649471,7.32109945088921,4.65853694067012,0.27431907450327,0.573517474964196,0.974462390955948
3.03790390756069,10.7479338848257,2.90064592101112,6.99250891288803,4.66352302159607,0.212848559585273,0.580109748974735,0.916266334089335
3.12937652235859,11.2813681238922,2.85736815823079,7.25922693659988,4.98566009464526,0.271846054762708,0.570509575955511,0.958266906407664
3.22315038415491,14.4735529471716,3.09136196236203,9.71469135103735,4.57316203988522,0.285459254892504,0.553796924048149,0.834035139698966
3.40901262529439,11.4787642675577,3.34812799148057,7.39205881257407,4.78585236910441,0.226719235282177,0.50147999021717,0.922040010954621
3.34407469813822,9.49599658947627,3.2159518473661,6.24599905671942,4.72837308386017,0.265009050356329,0.543822392497868,0.993549228113529
2.96557663209035,9.46483808481608,2.81942949594016,6.19136096414785,4.74421815088163,0.223327868812196,0.58036637612481,0.906741096770772
3.36270394779002,9.9857011170637,3.09295758278953,6.77321585109958,4.73773715967978,0.292772516055721,0.546200221266267,0.955936065990832
3.99004897246605,11.2093396455196,3.71638046754237,7.30366572084727,5.09300137296727,0.241199609447481,0.522522131019529,0.992716791848843
3.37604741384258,11.2322469323101,3.21986793558361,7.62547087395684,4.98365661315579,0.255665540055648,0.534841131116471,0.912332548618701
3.16135696796606,13.4404473797711,3.02038958066468,9.15220750106448,4.82654868052672,0.217314327584484,0.562185953481728,0.915240325371152
3.37424551830414,14.701055079924,3.11601789959221,9.45004122411165,4.94481628085426,0.219479908046068,0.56356233655914,0.983454767844206
3.12280902834312,13.2103662908007,3.06123181168632,8.22916628540596,4.79330547939107,0.228955186409663,0.579731360251995,0.957580756314203
2.96166652514668,9.74439807997622,2.76085971428145,6.50182093540303,4.7300923542078,0.2883542593465,0.511112895260036,0.987281235421073
3.41100798945713,10.0522039613863,3.32217973707357,6.44057870878219,5.06461615694242,0.244091251896798,0.583698703570693,0.957270505121541
3.35544871014446,11.0500268848575,3.26055366156161,7.13262265658721,5.28084659960267,0.219671043745232,0.529692404016366,0.951891607214353
3.12875791990906,12.9723348614356,2.85570492843545,8.29977776894147,4.88015765281219,0.257690588329182,0.505928991521294,0.916248948973143
3.27426525349559,11.184691219766,3.16100976694509,7.48711812032543,5.05892345322412,0.226619005071972,0.573240855736294,0.965742500017759
2.86289751292106,12.5355299203917,2.73482866671594,8.36096911167636,4.77265269675594,0.293049308080655,0.505075216954746,0.902808603230058
3.57937135773673,9.55513299913832,3.27707296440656,6.30499753063716,5.16972993168353,0.261421200509287,0.515750512108685,0.920793192758864
3.19190206869802,8.53238618511101,2.9505082247271,5.56762905894368,4.68067923504583,0.221402700289663,0.534047887686027,0.985156624761414
3.40444635299633,10.5746888614665,3.16425749831644,6.97753647054422,4.91043533446318,0.2536805472727,0.564555840507044,0.921779857589733
3.03757643640957,14.9278836609512,2.93170281663554,9.51544748036341,4.67772079111564,0.257388648979891,0.569773543213517,0.938473812731184
3.24430290515439,7.83198256126454,3.02841536970748,5.16808476364418,5.04141738177879,0.249659865635615,0.590968330590691,0.929786495859947
3.43308556368182,11.2583654526628,3.2274321766266,7.18654515613738,5.13589862850638,0.29080324350722,0.563885924344276,0.990764602790584
3.27694634149285,14.3180384355495,3.03985302106276,9.60617823073571,4.87597167499866,0.222511579760769,0.59629224592145,0.986552547390879
3.16348582142784,9.11148533638065,3.09934540880228,5.98743373684791,4.83473058547009,0.2910468171808,0.520442029769276,0.962596802851124
3.8534704970937,10.8645400297267,3.60075938141733,6.97318235751248,5.03717020268057,0.200235347204265,0.547260185892052,0.961872854492105
3.27633851572045,10.916010079264,3.11699855668118,7.12142598188887,5.09890219258305,0.246937235836771,0.53781660738354,0.945414081134147
3.648117344868,10.8660966146479,3.37878827827231,7.1053466695059,5.17076178148778,0.252665751576657,0.528942164772624,0.909258898183369
3.07896328947498,7.54872758550746,2.9405191720452,4.96423745545685,5.03250406709382,0.126730845449237,0.534908442385139,0.969800378418672
2.98389512424527,9.15520830341563,2.73427126563959,5.75955879973157,4.70387462242038,0.298102414153299,0.589278024709244,0.944137271174712
3.39539079857867,11.9909477844277,3.20518886732959,8.04471722992103,4.80994849435252,0.275230705171834,0.549302208757785,0.993337356791877
3.18088580382374,9.93707643613653,3.07130770832844,6.58709313300861,4.65867839481661,0.213890225090908,0.55907998654969,0.924287376682777
3.27529159756142,8.99832752741502,2.88767561799946,6.21762277477783,4.92840411947446,0.170490089403751,0.538171105724281,0.972530661362543
3.34240340534909,10.9604770086497,3.05039407644903,7.05646618718374,4.94349841341825,0.252861134526959,0.558252057806208,0.9591478294826
3.1914823448161,11.4176212451723,3.04911759360799,7.45723459664643,4.64767487353359,0.258923948206538,0.563123544390257,0.960513070095441
3.55890480671323,13.6281010614014,3.34717752112374,8.41918375298125,4.65016598306275,0.291883137616359,0.540051997994574,0.94344397829115
3.18398564534261,9.12277076328204,3.06033869190613,6.27911574719431,4.76381981443945,0.289852921313053,0.53107957406165,0.969428692375881
3.25066388751961,9.08486770662054,2.91728129022524,5.75211660657914,4.77217732824445,0.214651369042843,0.537250067942149,0.982788027128107
3.4325017153709,10.9031418101703,3.37402558622303,7.15423092573735,4.99563252213732,0.25252772949059,0.50535331477502,0.920896524970352
3.36618033006666,9.07871651743112,3.10511448590967,5.84144553466859,4.96347590295913,0.266241872733359,0.530703428635721,0.922464893919566
